"loop"=="WT_1" "WT_2" "WT_3" "TRT_1" "TRT_2" "TRT_3" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "log2FoldChange" "lfcSE" "pvalue" "padj"
5107==92 101 64 82 123 68 86.9500463464878 0.0319818756075398 0.196808886837954 0.816625217236004 0.999550476130121 -0.0133969523483069 0.056607845568056 0.990455775583967 0.999999433852421
5108==39 38 32 44 48 39 39.3608836118352 0.117669776160761 0.214597781380764 0.409987202644794 0.999550476130121 0.000176908255752802 0.0551006876572355 0.987576394497671 0.999999433852421
5110==73 90 93 67 85 75 79.3051619380279 -0.110373426044713 0.193780358927416 0.431683254975916 0.999550476130121 -0.000607582076042201 0.0544608972471332 0.96065323204745 0.999999433852421
5111==52 65 70 82 85 97 73.9172750347977 0.312002918802731 0.240664924032408 0.0610826641319691 0.982528733923137 0.000299906175328624 0.0545517477707552 0.980306852621403 0.999999433852421
5112==36 37 28 28 26 31 30.5423631062066 -0.11974392110505 0.224449847183533 0.397648448994625 0.999550476130121 9.44901384305567e-05 0.0552762111597767 0.992793895847733 0.999999433852421
5113==5 5 4 5 5 3 4.43300626530263 -0.0168130898552786 0.254821039964771 0.854103967124284 0.999550476130121 -0.000589391685572216 0.0558908210648414 0.869151937306163 0.999999433852421
5114==41 61 63 52 85 44 56.7670730738452 0.0501655471833637 0.206002830408529 0.715303457251464 0.999550476130121 0.000813184525898649 0.0548267570381631 0.943531323954199 0.999999433852421
5115==63 57 63 63 58 55 58.9369022125656 -0.041133502122104 0.189850788299979 0.762410352770946 0.999550476130121 0.0004690221257471 0.0547540537553369 0.968997294937531 0.999999433852421
5116==74 54 62 75 55 59 62.2181403772398 -0.01497956274181 0.191676577306274 0.911220359258873 0.999550476130121 -0.000142149408157294 0.0547085292020626 0.982457226573393 0.999999433852421
5117==35 37 55 40 43 34 40.0700229958898 -0.0634530080779532 0.207713432388377 0.643333309353762 0.999550476130121 -0.00068212630885914 0.0550968495414611 0.944064738417465 0.999999433852421
5118==33 26 32 22 33 27 28.4055166028158 -0.0710093021017082 0.216920316118585 0.601684147963899 0.999550476130121 0.000786396781112859 0.0553275480583385 0.928831715459009 0.999999433852421
5119==100 75 50 43 81 85 71.2201228407737 -0.0565630653418971 0.208785511127807 0.677778656212868 0.999550476130121 0.000976550726564824 0.0546249626881694 0.934181816591987 0.999999433852421
5120==62 76 94 85 107 52 78.1276644549223 0.0240399528117754 0.199488919670835 0.862348598801662 0.999550476130121 0.000516446113842318 0.0545051917801272 0.968605586195596 0.999999433852421
5121==85 108 114 87 95 76 92.7986852688948 -0.162303879505672 0.201002904237453 0.263130886266014 0.999550476130121 -5.06698083521706e-05 0.0542853757853714 0.995477510083168 0.999999433852421
5122==72 105 56 84 89 85 80.5273221509276 0.0644830899782145 0.195477461770663 0.641676101338628 0.999550476130121 0.00118807546034589 0.0544709229762594 0.926899095687122 0.999999433852421
5123==89 89 86 100 103 126 97.2309331252915 0.183492544084826 0.200072376652996 0.210076670892367 0.999550476130121 0.000146849868987563 0.0542282414880383 0.99242861060253 0.999999433852421
5124==35 39 29 25 33 37 32.4964371107793 -0.0594870590288486 0.211322512935739 0.66201282472183 0.999550476130121 0.00020633659291598 0.055237169930367 0.983580261504083 0.999999433852421
5125==34 37 32 31 39 37 34.4555056981075 0.0146087271162083 0.203853296840383 0.915516419043566 0.999550476130121 0.00166106709954729 0.0552266758922477 0.862016264633847 0.999999433852421
5126==53 58 62 47 58 50 53.8555540513456 -0.0941521037305361 0.199685454624307 0.500863481645566 0.999550476130121 0.000378147760739911 0.0548423858431304 0.9740159787836 0.999999433852421
5127==11 20 12 13 14 14 13.784207978549 -0.0255773561519148 0.231991099156888 0.834260151990838 0.999550476130121 -0.000867264649195087 0.0556593326660747 0.888286936237203 0.999999433852421
5128==16 12 17 14 13 13 13.9601803341119 -0.056647030976374 0.234917890586378 0.651246940953624 0.999550476130121 -0.00105962689970268 0.0556569067723057 0.865605399934892 0.999999433852421
5129==3 5 9 6 6 4 5.42001230673344 -0.0163158155692908 0.252102530810036 0.865656380778357 0.999550476130121 0.00105011040395397 0.0558803389356749 0.790939623117507 0.999999433852421
5130==6 3 16 14 10 9 9.51781812331853 0.0797884807584006 0.255767769398465 0.484220956134592 0.999550476130121 -0.000311058776235429 0.0557882867584249 0.947375729232688 0.999999433852421
5131==46 27 37 156 144 152 91.8099457633216 1.94750294033628 0.268675863845621 2.57432608865219e-14 1.45974952115704e-12 1.29139866368925 0.255894035835901 2.10963368118383e-08 1.85473574007198e-06
5132==12 6 13 10 10 12 10.34151935167 0.00561471513798873 0.238188873069664 0.962832843282838 0.999550476130121 -0.000876762110870632 0.0557481010430992 0.869862732274119 0.999999433852421
5133==83 100 139 53 83 84 89.0885771527137 -0.373283166607582 0.274649674338647 0.038525889457428 0.715491470291729 -0.000667182325055521 0.0543834741604494 0.957911194003549 0.999999433852421
5134==43 41 68 58 50 51 51.0505814550417 0.0200531242300694 0.199010228369692 0.884429062804983 0.999550476130121 -0.00040828766654199 0.0548991395125186 0.968653078749775 0.999999433852421
5135==8 18 6 8 9 12 10.0074046391339 -0.0363094533648152 0.243145594178652 0.74879684815479 0.999550476130121 0.000844184509139044 0.0557651382665864 0.87386743324729 0.999999433852421
5136==29 34 25 23 17 19 24.1610417191189 -0.290982326232994 0.30877554908181 0.0886712386899049 0.999550476130121 0.000250913716870267 0.0554267244912071 0.978064448255511 0.999999433852421
5137==63 62 48 212 240 320 154.2796071387 2.07634650536026 0.255450994395604 2.54324158206792e-17 2.43718840809569e-15 1.21782061845198 0.219166780178479 1.30872401861373e-09 1.39350025226393e-07
5139==45 50 57 45 41 37 45.1781795033034 -0.171745578407811 0.224220598777634 0.248819654324659 0.999550476130121 0.000213719431998979 0.0549964823063184 0.986393312872022 0.999999433852421
5140==94 88 73 65 78 72 77.1793237721734 -0.15621973638182 0.202357371152802 0.280804447302919 0.999550476130121 0.00010489627002056 0.0544878513510645 0.994591471295837 0.999999433852421
5141==23 27 24 12 28 18 21.6794987663487 -0.139093013513265 0.248248472812485 0.320519087901611 0.999550476130121 0.00132660833753488 0.0555063583059567 0.862555948505323 0.999999433852421
5142==94 98 76 372 316 296 204.594918466284 1.80121670594149 0.227929579134158 1.63689097736305e-16 1.37599352947984e-14 -0.000290216047200215 0.0536630153679784 0.974001012414172 0.999999433852421
5143==27 41 33 43 31 39 35.1054462956116 0.0614021503234056 0.210100278938377 0.655327225939468 0.999550476130121 0.000526649487935948 0.0551898477318263 0.958098585738348 0.999999433852421
5144==30 36 80 69 64 53 54.4660496337657 0.141201134022883 0.235300535780004 0.327308037384181 0.999550476130121 -0.00122492623900934 0.0549092189505786 0.909711778240984 0.999999433852421
5145==78 95 85 67 74 54 74.428204474774 -0.268710037731793 0.231790432451614 0.0937196357852036 0.999550476130121 -0.000260233736008899 0.0545394552810509 0.985757709999712 0.999999433852421
5146==66 93 90 88 70 102 83.5184009748654 0.0213284283241253 0.188100803636226 0.877535240935966 0.999550476130121 -0.00166759617886922 0.0544393560530089 0.895998659969253 0.999999433852421
5147==104 67 65 93 100 60 80.2499127050547 0.0374542778766756 0.197701194525278 0.782065568241038 0.999550476130121 0.000729669454747191 0.0544726389256577 0.95527813689553 0.999999433852421
5148==56 83 42 85 93 68 69.9834792772957 0.234164840623635 0.244017969875334 0.140209630807097 0.999550476130121 0.00195637619746708 0.0546717799767341 0.872422153634039 0.999999433852421
5149==13 9 12 10 10 12 10.8356970751399 -0.0274371059549657 0.237545543222368 0.815590368111738 0.999550476130121 -0.000984116355341339 0.055732166067791 0.859591193505136 0.999999433852421
5151==29 25 20 17 26 23 22.9824301816706 -0.0700250837370008 0.22369805805214 0.60045907257488 0.999550476130121 -0.00103994500242598 0.0554548931173808 0.893213173536385 0.999999433852421
5152==5 5 3 24 32 20 14.5266353145907 2.29819538370095 0.53835075121846 1.5693088655891e-06 4.27235422128987e-05 0.00835086988554758 0.0566788496930063 0.120977571073414 0.999999433852421
5153==44 72 70 62 59 63 60.726050500012 -0.018649632319496 0.193824496117684 0.889969974568302 0.999550476130121 0.000147578060577958 0.054736439423183 0.990958415411482 0.999999433852421
5156==4 4 6 4 6 9 5.40848115659632 0.0642681597689277 0.260306813400596 0.52133810898239 0.999550476130121 -0.000707158337216038 0.0558735438770645 0.854469113532491 0.999999433852421
5158==74 84 86 75 86 77 79.1146611636243 -0.0323758683850745 0.182410476290748 0.81019038161385 0.999550476130121 -0.0011414982754704 0.0544679569715876 0.929830737865519 0.999999433852421
5159==90 96 81 64 51 80 75.9049831148863 -0.305985620235482 0.244183747990843 0.0663113134066605 0.999550476130121 -0.000699716867873791 0.0545331393302346 0.953944634985643 0.999999433852421
5160==65 54 41 47 55 46 50.5601957162004 -0.0654156277126577 0.20097505635444 0.63488165950393 0.999550476130121 0.000542863137632278 0.0549047475891063 0.958569899210246 0.999999433852421
5161==36 41 30 29 22 27 30.3961195101969 -0.235350689105993 0.267152152971877 0.14053443575475 0.999550476130121 -0.000657578850083469 0.0552928774041055 0.938336946239823 0.999999433852421
5162==86 97 105 93 94 89 92.5867137236348 -0.0481855997235274 0.179860614685789 0.721269169518334 0.999550476130121 0.000465530936556045 0.0542779510998096 0.971923919207694 0.999999433852421
5163==19 19 19 20 20 17 18.711521970085 -0.00746022684064384 0.221126248110433 0.952717739625292 0.999550476130121 0.00112388150299624 0.0555424284899119 0.868980960637936 0.999999433852421
5164==65 117 111 79 81 74 86.5651869121039 -0.194482660994812 0.221978326633824 0.195732677004185 0.999550476130121 0.000290999365166763 0.0543836749819883 0.983337294024894 0.999999433852421
5165==57 86 97 88 94 74 81.3943459986734 0.036716040764003 0.191430238641124 0.78994929981903 0.999550476130121 -9.63065771930428e-06 0.0544392356022778 0.997751340378044 0.999999433852421
5166==49 37 36 23 48 36 37.5967252108419 -0.0907066098694106 0.218315444915617 0.511557317835707 0.999550476130121 -0.000636654775077881 0.0551567992758039 0.943481077675815 0.999999433852421
5167==16 27 23 21 18 21 20.6851141475515 -0.0566059022326774 0.224328971204234 0.666821537354327 0.999550476130121 -0.000315756780822673 0.0554890824580508 0.965345930909382 0.999999433852421
5168==12 14 10 12 7 13 11.1636214876924 -0.0485027176044633 0.240283401561574 0.683843952486244 0.999550476130121 -0.00060278146988869 0.0557194898339081 0.913772269976812 0.999999433852421
5169==63 62 61 34 68 42 54.2084797849856 -0.205529977000347 0.239702503595264 0.182559623663771 0.999550476130121 -0.00080058399529294 0.0548703116807999 0.941045994733836 0.999999433852421
5170==53 44 55 46 43 45 46.969346362335 -0.103258502242714 0.205317020358141 0.463519247613243 0.999550476130121 -0.000687689922047973 0.0549642278950624 0.946685223325407 0.999999433852421
5172==79 80 68 94 66 94 78.9063979853315 0.0762488217620672 0.191169169799619 0.583091874277382 0.999550476130121 8.35977382381168e-05 0.0544658802768649 0.995915928965816 0.999999433852421
5173==80 95 81 106 97 65 85.9962902651504 0.0236105026095551 0.188365809409812 0.864401857401676 0.999550476130121 0.000803532030253496 0.0543815352558258 0.975675968074313 0.999999433852421
5174==77 100 76 68 97 85 82.5365697477485 -0.0209117730021535 0.186612766878586 0.876569086586108 0.999550476130121 0.000841292308599188 0.0544241380579245 0.949217607842329 0.999999433852421
5175==109 94 137 85 93 95 100.711163779979 -0.210473602653754 0.210664470510434 0.16221336487727 0.999550476130121 0.00108148536612846 0.0542090626240738 0.938000120035626 0.999999433852421
5176==70 86 99 74 99 125 90.6885271387408 0.107867971763568 0.200307994970814 0.446275745841764 0.999550476130121 0.000828172483533255 0.0543318988931163 0.951151251968316 0.999999433852421
5177==82 74 92 84 65 66 76.0503058656888 -0.128622672996465 0.198691131474162 0.366079351177859 0.999550476130121 -9.91179022012429e-05 0.0545040653346577 0.992981889308839 0.999999433852421
5178==44 50 38 36 49 39 42.017889225977 -0.0524554666272683 0.202664531679011 0.701271316487282 0.999550476130121 0.00111740303559805 0.0550667992469848 0.914446865978958 0.999999433852421
5179==80 77 78 84 98 83 82.0242297407986 0.0865807398783808 0.186281443903916 0.531101824212211 0.999550476130121 0.00107544909062596 0.0544277108668342 0.938729589790037 0.999999433852421
5180==31 38 34 40 34 35 34.7871166968125 0.0267009163665251 0.204140360457327 0.845524672844284 0.999550476130121 -0.000885891697416524 0.0551951945570502 0.926657356124531 0.999999433852421
5181==18 21 20 23 24 23 21.1573603691937 0.0842596643688637 0.227268445293633 0.534232436911415 0.999550476130121 -0.000899746299222747 0.0554839821742325 0.901992061867508 0.999999433852421
5182==69 63 78 84 90 87 77.2436535158417 0.17301245209089 0.203885859602215 0.235737408027435 0.999550476130121 0.000736907231223472 0.0544934742163482 0.954678117329607 0.999999433852421
5183==21 15 14 12 20 15 15.9219945050806 -0.0341469494258921 0.229131734747059 0.785555086355658 0.999550476130121 0.00106389039994534 0.0556167388521458 0.87404312857275 0.999999433852421
5186==71 91 73 76 54 75 72.2459432742459 -0.11918806449092 0.20069678339598 0.400843034594769 0.999550476130121 -4.47708653248361e-05 0.0545619571670479 0.99053263205212 0.999999433852421
5187==41 63 58 61 49 48 52.5277917998102 -0.0276935387823872 0.196955881906434 0.836824647839232 0.999550476130121 -0.00138409182770439 0.0548918877989012 0.898460551156827 0.999999433852421
5188==32 25 35 17 36 26 28.0819652573868 -0.0956616115459086 0.226666300393828 0.485107542500466 0.999550476130121 0.000246647397259506 0.05534270741081 0.978179702272619 0.999999433852421
5189==28 31 23 18 25 22 24.1419247822659 -0.146643024791713 0.242635906009248 0.306291577759618 0.999550476130121 -0.000258159618677242 0.0554148140547473 0.972958720925749 0.999999433852421
5190==8 11 17 11 14 10 11.6570007035383 -0.0158985502592144 0.236032932355803 0.892170020482374 0.999550476130121 -0.000392354969441688 0.0557054338037233 0.944154742189123 0.999999433852421
5191==53 50 40 57 69 50 52.3110891686575 0.145208345839662 0.214427303485454 0.319396284678533 0.999550476130121 0.000404870891497357 0.0548760263030538 0.971952135490622 0.999999433852421
5192==4 5 6 4 5 5 4.76083203576423 -0.0168971194353138 0.253644609760262 0.857004912803331 0.999550476130121 -0.000401172612830513 0.0558799326494187 0.912964994906723 0.999999433852421
5193==33 55 43 49 45 58 46.410172169581 0.0920925627466226 0.208561992388981 0.512030608559404 0.999550476130121 -0.00031455304879845 0.0549797828638849 0.974699679723558 0.999999433852421
5194==95 99 72 72 77 85 82.0847276810991 -0.117092789715132 0.194789759993215 0.405367933423927 0.999550476130121 9.62669505723582e-05 0.0544209204819212 0.995374678096505 0.999999433852421
5195==23 15 24 21 19 22 20.3561059317133 -0.00776607429975888 0.220023388139428 0.951045029882245 0.999550476130121 0.00118832942995725 0.0555119899879177 0.875376486629982 0.999999433852421
5196==42 39 24 50 23 36 35.1187960445484 0.01257777670252 0.213251095621495 0.924627029452088 0.999550476130121 -0.000556899648197277 0.0552104117798555 0.951444517379182 0.999999433852421
5197==23 23 19 12 20 22 19.5382994355345 -0.102594911403488 0.237069767839562 0.446466557775945 0.999550476130121 0.00230225545119889 0.055590520951178 0.753336028383038 0.999999433852421
5198==2 5 4 5 5 5 4.26147889857095 0.0545381824379303 0.261645322431986 0.555634664252058 0.999550476130121 -0.000646293809836889 0.0558979642209749 0.853442456059769 0.999999433852421
5199==101 80 79 89 93 105 89.7360436155073 0.0676641046407485 0.184642050873704 0.620392676404105 0.999550476130121 3.83706230000217e-05 0.0543166708003296 0.998610760039684 0.999999433852421
5201==46 49 56 61 52 49 51.3660061494875 0.0397640590267944 0.194788391079931 0.772842182846753 0.999550476130121 0.000122131878110409 0.0548811369639052 0.992429385747286 0.999999433852421
